store_id,store_name,location,opened_date
79567,Store 79567,New York,2018-07-02
79568,Store 79568,Phoenix,2015-07-13
79569,Store 79569,Chicago,2014-11-13
79570,Store 79570,Houston,2018-08-10
79571,Store 79571,Phoenix,2012-12-10
79572,Store 79572,New York,2010-05-25
79573,Store 79573,Houston,2015-11-19
79574,Store 79574,Houston,2018-04-16
79575,Store 79575,Los Angeles,2015-04-23
79576,Store 79576,Phoenix,2010-05-08
79577,Store 79577,Chicago,2014-07-27
79578,Store 79578,Houston,2015-12-13
79579,Store 79579,Houston,2015-07-29
79580,Store 79580,Los Angeles,2014-07-30
79581,Store 79581,New York,2018-02-14
79582,Store 79582,Houston,2017-03-11
79583,Store 79583,Chicago,2019-03-04
79584,Store 79584,Phoenix,2018-10-02
79585,Store 79585,Phoenix,2015-02-20
79586,Store 79586,Chicago,2017-11-13
79587,Store 79587,Chicago,2012-06-15
79588,Store 79588,New York,2017-10-25
79589,Store 79589,Phoenix,2017-08-15
79590,Store 79590,Phoenix,2014-04-17
79591,Store 79591,Houston,2014-09-08
79592,Store 79592,New York,2015-03-28
79593,Store 79593,Los Angeles,2018-06-22
79594,Store 79594,Chicago,2017-05-06
79595,Store 79595,New York,2010-04-23
79596,Store 79596,New York,2014-10-03
79597,Store 79597,Chicago,2018-12-02
79598,Store 79598,Chicago,2016-08-14
79599,Store 79599,Phoenix,2013-08-05
79600,Store 79600,Los Angeles,2018-10-07
79601,Store 79601,Los Angeles,2013-02-05
79602,Store 79602,Chicago,2011-07-17
79603,Store 79603,Houston,2013-07-25
79604,Store 79604,New York,2011-07-16
79605,Store 79605,New York,2011-11-04
79606,Store 79606,Houston,2012-06-21
79607,Store 79607,Chicago,2016-01-12
79608,Store 79608,Phoenix,2013-04-07
79609,Store 79609,Houston,2019-07-10
79610,Store 79610,New York,2012-05-24
79611,Store 79611,Phoenix,2013-02-04
79612,Store 79612,New York,2015-07-14
79613,Store 79613,Houston,2013-10-02
79614,Store 79614,Los Angeles,2018-04-12
79615,Store 79615,New York,2019-12-18
79616,Store 79616,Los Angeles,2010-05-22
79617,Store 79617,Houston,2016-12-01
79618,Store 79618,New York,2019-01-14
79619,Store 79619,Chicago,2013-06-18
79620,Store 79620,Houston,2012-09-30
79621,Store 79621,New York,2015-09-19
79622,Store 79622,New York,2011-03-01
79623,Store 79623,Houston,2013-10-15
79624,Store 79624,Chicago,2011-07-28
79625,Store 79625,New York,2011-12-16
79626,Store 79626,Los Angeles,2019-09-16
79627,Store 79627,Los Angeles,2015-03-04
79628,Store 79628,Houston,2010-12-26
79629,Store 79629,Los Angeles,2010-12-06
79630,Store 79630,Houston,2010-11-20
79631,Store 79631,Los Angeles,2013-07-29
79632,Store 79632,Phoenix,2013-08-10
79633,Store 79633,Los Angeles,2016-01-23
79634,Store 79634,New York,2016-04-25
79635,Store 79635,Houston,2017-10-21
79636,Store 79636,Houston,2014-03-24
79637,Store 79637,New York,2011-09-19
79638,Store 79638,Houston,2013-12-15
79639,Store 79639,Phoenix,2013-06-01
79640,Store 79640,Chicago,2019-09-12
79641,Store 79641,New York,2014-11-15
79642,Store 79642,New York,2017-05-26
79643,Store 79643,Phoenix,2013-12-20
79644,Store 79644,Chicago,2010-11-22
79645,Store 79645,Phoenix,2013-09-27
79646,Store 79646,Los Angeles,2012-08-21
79647,Store 79647,New York,2011-09-04
79648,Store 79648,Houston,2018-09-03
79649,Store 79649,Houston,2015-08-07
79650,Store 79650,Houston,2013-09-09
79651,Store 79651,Chicago,2014-04-14
79652,Store 79652,Houston,2016-03-28
79653,Store 79653,Phoenix,2018-11-19
79654,Store 79654,Los Angeles,2017-08-18
79655,Store 79655,New York,2018-10-03
79656,Store 79656,Houston,2015-11-29
79657,Store 79657,Los Angeles,2018-01-28
79658,Store 79658,Chicago,2010-02-05
79659,Store 79659,Los Angeles,2013-02-22
79660,Store 79660,Phoenix,2010-07-06
79661,Store 79661,Phoenix,2014-07-14
79662,Store 79662,Houston,2018-09-24
79663,Store 79663,Phoenix,2014-11-30
79664,Store 79664,Phoenix,2013-12-10
79665,Store 79665,Los Angeles,2018-09-18
79666,Store 79666,New York,2010-05-28
79667,Store 79667,Houston,2017-11-19
79668,Store 79668,New York,2017-09-16
79669,Store 79669,Houston,2014-09-11
79670,Store 79670,Houston,2013-06-12
79671,Store 79671,Phoenix,2010-07-08
79672,Store 79672,New York,2017-03-06
79673,Store 79673,Houston,2018-11-21
79674,Store 79674,Houston,2011-07-21
79675,Store 79675,Phoenix,2019-03-04
79676,Store 79676,Houston,2015-08-22
79677,Store 79677,Chicago,2019-10-08
79678,Store 79678,Los Angeles,2018-03-06
79679,Store 79679,Chicago,2017-09-19
79680,Store 79680,Phoenix,2017-10-30
79681,Store 79681,Los Angeles,2013-07-09
79682,Store 79682,Chicago,2013-10-24
79683,Store 79683,Phoenix,2013-03-26
79684,Store 79684,Los Angeles,2012-12-03
79685,Store 79685,Phoenix,2011-02-03
79686,Store 79686,Chicago,2017-07-30
79687,Store 79687,Houston,2019-06-11
79688,Store 79688,Los Angeles,2012-03-11
79689,Store 79689,Houston,2018-06-01
79690,Store 79690,New York,2012-08-02
79691,Store 79691,Chicago,2019-02-15
79692,Store 79692,Phoenix,2017-02-03
79693,Store 79693,New York,2011-04-02
79694,Store 79694,Chicago,2016-11-08
79695,Store 79695,Los Angeles,2018-12-09
79696,Store 79696,New York,2013-01-14
79697,Store 79697,Phoenix,2010-05-15
79698,Store 79698,Los Angeles,2019-07-27
79699,Store 79699,Chicago,2019-09-13
79700,Store 79700,Phoenix,2013-07-30
79701,Store 79701,Houston,2012-01-17
79702,Store 79702,Chicago,2010-02-19
79703,Store 79703,Phoenix,2015-02-20
79704,Store 79704,Los Angeles,2013-11-15
79705,Store 79705,Los Angeles,2014-01-19
79706,Store 79706,Phoenix,2010-03-18
79707,Store 79707,Houston,2019-07-26
79708,Store 79708,Los Angeles,2012-08-11
79709,Store 79709,Chicago,2016-10-02
79710,Store 79710,Chicago,2017-11-20
79711,Store 79711,New York,2017-05-14
79712,Store 79712,Houston,2018-08-30
79713,Store 79713,New York,2014-03-31
79714,Store 79714,Los Angeles,2017-05-10
79715,Store 79715,Los Angeles,2017-05-15
79716,Store 79716,Houston,2011-08-25
79717,Store 79717,Chicago,2012-10-10
79718,Store 79718,Los Angeles,2018-07-17
79719,Store 79719,Phoenix,2011-10-30
79720,Store 79720,Los Angeles,2011-12-18
79721,Store 79721,Los Angeles,2018-11-26
79722,Store 79722,Houston,2010-10-25
79723,Store 79723,Chicago,2015-11-28
79724,Store 79724,New York,2010-09-10
79725,Store 79725,Chicago,2013-11-09
79726,Store 79726,Chicago,2015-06-19
79727,Store 79727,Phoenix,2014-11-29
79728,Store 79728,Chicago,2018-07-26
79729,Store 79729,Chicago,2012-08-17
79730,Store 79730,New York,2017-08-06
79731,Store 79731,Chicago,2014-04-27
79732,Store 79732,New York,2010-03-04
79733,Store 79733,Los Angeles,2011-09-27
79734,Store 79734,Chicago,2012-05-06
79735,Store 79735,New York,2011-06-19
79736,Store 79736,Phoenix,2012-02-24
79737,Store 79737,Los Angeles,2018-03-08
79738,Store 79738,New York,2016-09-15
79739,Store 79739,Los Angeles,2014-10-09
79740,Store 79740,New York,2010-07-27
79741,Store 79741,Houston,2010-02-23
79742,Store 79742,New York,2019-10-03
79743,Store 79743,New York,2013-10-01
79744,Store 79744,New York,2011-01-22
79745,Store 79745,Los Angeles,2013-10-31
79746,Store 79746,Houston,2015-07-18
79747,Store 79747,Los Angeles,2011-05-15
79748,Store 79748,Los Angeles,2016-06-24
79749,Store 79749,New York,2016-06-28
79750,Store 79750,Houston,2013-03-18
79751,Store 79751,New York,2017-12-08
79752,Store 79752,Los Angeles,2016-10-08
79753,Store 79753,Chicago,2015-12-01
79754,Store 79754,Houston,2016-06-18
79755,Store 79755,Phoenix,2018-07-30
79756,Store 79756,Chicago,2019-09-04
79757,Store 79757,Los Angeles,2012-05-15
79758,Store 79758,Phoenix,2019-01-19
79759,Store 79759,Los Angeles,2012-08-05
79760,Store 79760,Houston,2010-04-24
79761,Store 79761,Phoenix,2019-06-24
79762,Store 79762,New York,2010-06-30
79763,Store 79763,New York,2010-02-23
79764,Store 79764,Houston,2018-07-04
79765,Store 79765,New York,2018-04-27
79766,Store 79766,New York,2014-05-05
79767,Store 79767,New York,2012-02-04
79768,Store 79768,Phoenix,2017-04-11
79769,Store 79769,Chicago,2018-06-08
79770,Store 79770,Phoenix,2013-09-20
79771,Store 79771,Los Angeles,2015-05-25
79772,Store 79772,Phoenix,2014-07-18
79773,Store 79773,New York,2013-12-08
79774,Store 79774,Los Angeles,2019-07-12
79775,Store 79775,Chicago,2016-09-24
79776,Store 79776,Phoenix,2017-08-18
79777,Store 79777,Chicago,2010-07-19
79778,Store 79778,Chicago,2017-02-15
79779,Store 79779,Phoenix,2017-09-27
79780,Store 79780,Los Angeles,2016-12-19
79781,Store 79781,New York,2012-08-08
79782,Store 79782,Phoenix,2018-09-20
79783,Store 79783,Phoenix,2013-09-24
79784,Store 79784,Los Angeles,2018-11-29
79785,Store 79785,Los Angeles,2017-05-18
79786,Store 79786,Phoenix,2017-04-10
79787,Store 79787,Phoenix,2017-08-15
79788,Store 79788,Chicago,2017-05-18
79789,Store 79789,Houston,2019-09-11
79790,Store 79790,Los Angeles,2014-07-20
79791,Store 79791,New York,2011-08-02
79792,Store 79792,Chicago,2012-01-09
79793,Store 79793,Phoenix,2013-04-01
79794,Store 79794,Chicago,2011-12-10
79795,Store 79795,Los Angeles,2016-12-19
79796,Store 79796,Chicago,2019-01-10
79797,Store 79797,Los Angeles,2019-04-28
79798,Store 79798,Houston,2014-04-20
79799,Store 79799,Houston,2011-05-13
79800,Store 79800,Houston,2012-12-31
79801,Store 79801,Los Angeles,2010-02-13
79802,Store 79802,Chicago,2019-01-28
79803,Store 79803,Chicago,2014-01-24
79804,Store 79804,Los Angeles,2018-11-26
79805,Store 79805,New York,2019-06-22
79806,Store 79806,New York,2017-11-30
79807,Store 79807,Chicago,2015-05-29
79808,Store 79808,Los Angeles,2010-06-02
79809,Store 79809,Chicago,2019-04-05
79810,Store 79810,Houston,2017-08-29
79811,Store 79811,Houston,2016-09-14
79812,Store 79812,Phoenix,2015-03-12
79813,Store 79813,Chicago,2010-06-08
79814,Store 79814,Los Angeles,2015-12-10
79815,Store 79815,Phoenix,2017-11-22
79816,Store 79816,Chicago,2014-12-25
79817,Store 79817,Houston,2017-06-21
79818,Store 79818,Phoenix,2017-12-01
79819,Store 79819,Houston,2011-10-07
79820,Store 79820,Chicago,2015-01-21
79821,Store 79821,New York,2015-03-20
79822,Store 79822,Houston,2015-12-31
79823,Store 79823,Houston,2016-09-10
79824,Store 79824,Houston,2011-11-18
79825,Store 79825,Los Angeles,2019-07-22
79826,Store 79826,New York,2014-09-18
79827,Store 79827,New York,2014-06-02
79828,Store 79828,New York,2017-10-13
79829,Store 79829,Chicago,2016-10-16
79830,Store 79830,Los Angeles,2013-12-28
79831,Store 79831,Los Angeles,2018-03-09
79832,Store 79832,New York,2019-10-24
79833,Store 79833,Chicago,2014-01-26
79834,Store 79834,Chicago,2017-12-19
79835,Store 79835,Phoenix,2018-08-05
79836,Store 79836,Chicago,2015-08-27
79837,Store 79837,Chicago,2012-01-28
79838,Store 79838,Chicago,2013-07-18
79839,Store 79839,Chicago,2017-09-09
79840,Store 79840,Los Angeles,2018-03-11
79841,Store 79841,Chicago,2019-03-31
79842,Store 79842,Chicago,2010-10-22
79843,Store 79843,Los Angeles,2016-11-28
79844,Store 79844,Los Angeles,2015-10-05
79845,Store 79845,New York,2014-05-12
79846,Store 79846,Los Angeles,2014-06-03
79847,Store 79847,Chicago,2018-10-13
79848,Store 79848,New York,2018-06-01
79849,Store 79849,Los Angeles,2013-01-19
79850,Store 79850,Los Angeles,2017-12-27
79851,Store 79851,Phoenix,2013-02-11
79852,Store 79852,Houston,2015-10-07
79853,Store 79853,New York,2014-11-08
79854,Store 79854,Chicago,2016-10-04
79855,Store 79855,Houston,2015-08-05
79856,Store 79856,Phoenix,2015-07-08
79857,Store 79857,Chicago,2011-08-08
79858,Store 79858,New York,2017-07-23
79859,Store 79859,New York,2018-06-03
79860,Store 79860,Los Angeles,2018-07-27
79861,Store 79861,Chicago,2016-05-17
79862,Store 79862,Los Angeles,2018-11-21
79863,Store 79863,Houston,2017-06-26
79864,Store 79864,Los Angeles,2017-11-29
79865,Store 79865,New York,2017-09-11
79866,Store 79866,New York,2010-07-10
79867,Store 79867,Chicago,2011-11-28
79868,Store 79868,Houston,2015-06-02
79869,Store 79869,Houston,2015-10-16
79870,Store 79870,Chicago,2018-06-19
79871,Store 79871,Phoenix,2019-12-25
79872,Store 79872,Los Angeles,2014-11-22
79873,Store 79873,Houston,2015-07-07
79874,Store 79874,Houston,2018-06-26
79875,Store 79875,Chicago,2014-05-30
79876,Store 79876,New York,2014-10-12
79877,Store 79877,New York,2015-05-30
79878,Store 79878,Houston,2017-06-13
79879,Store 79879,Chicago,2015-06-05
79880,Store 79880,New York,2019-09-16
79881,Store 79881,New York,2013-11-28
79882,Store 79882,Chicago,2012-11-06
79883,Store 79883,Chicago,2012-10-11
79884,Store 79884,Los Angeles,2011-06-25
79885,Store 79885,Chicago,2019-08-12
79886,Store 79886,Chicago,2010-01-27
79887,Store 79887,Phoenix,2015-04-25
79888,Store 79888,Phoenix,2017-03-08
79889,Store 79889,Los Angeles,2010-08-07
79890,Store 79890,Houston,2016-08-15
79891,Store 79891,Los Angeles,2013-01-15
79892,Store 79892,Phoenix,2014-12-13
79893,Store 79893,Los Angeles,2013-02-28
79894,Store 79894,Los Angeles,2016-09-15
79895,Store 79895,Houston,2016-02-18
79896,Store 79896,Houston,2016-09-30
79897,Store 79897,Phoenix,2017-11-08
79898,Store 79898,New York,2011-02-07
79899,Store 79899,Chicago,2011-08-21
79900,Store 79900,Houston,2016-02-29
79901,Store 79901,New York,2010-12-12
79902,Store 79902,Phoenix,2017-09-21
79903,Store 79903,Chicago,2016-05-30
79904,Store 79904,Los Angeles,2010-06-24
79905,Store 79905,Houston,2016-09-27
79906,Store 79906,Houston,2014-11-14
79907,Store 79907,Los Angeles,2014-09-30
79908,Store 79908,Los Angeles,2014-12-31
79909,Store 79909,Chicago,2016-05-26
79910,Store 79910,Phoenix,2011-01-11
79911,Store 79911,Chicago,2018-06-07
79912,Store 79912,New York,2017-05-01
79913,Store 79913,New York,2011-12-18
79914,Store 79914,Houston,2012-01-01
79915,Store 79915,New York,2013-06-13
79916,Store 79916,New York,2010-10-28
79917,Store 79917,Houston,2018-01-01
79918,Store 79918,Phoenix,2013-08-25
79919,Store 79919,Houston,2015-06-14
79920,Store 79920,New York,2017-04-12
79921,Store 79921,Los Angeles,2015-10-02
79922,Store 79922,Los Angeles,2014-01-07
79923,Store 79923,New York,2019-08-01
79924,Store 79924,New York,2012-11-27
79925,Store 79925,Phoenix,2010-01-19
79926,Store 79926,Los Angeles,2017-05-30
79927,Store 79927,Los Angeles,2017-01-04
79928,Store 79928,New York,2012-09-26
79929,Store 79929,Los Angeles,2014-07-19
79930,Store 79930,Houston,2010-03-17
79931,Store 79931,Chicago,2019-11-15
79932,Store 79932,New York,2013-01-27
79933,Store 79933,Los Angeles,2019-03-01
79934,Store 79934,New York,2011-04-09
79935,Store 79935,Houston,2012-09-08
79936,Store 79936,Phoenix,2017-11-22
79937,Store 79937,Chicago,2017-10-08
79938,Store 79938,Houston,2017-12-23
79939,Store 79939,Chicago,2013-08-07
79940,Store 79940,Chicago,2014-02-01
79941,Store 79941,New York,2014-07-15
79942,Store 79942,Phoenix,2018-03-22
79943,Store 79943,Los Angeles,2016-08-13
79944,Store 79944,New York,2013-10-31
79945,Store 79945,Chicago,2010-02-20
79946,Store 79946,Phoenix,2016-12-04
79947,Store 79947,Phoenix,2019-07-14
79948,Store 79948,Chicago,2015-09-30
79949,Store 79949,Los Angeles,2015-04-14
79950,Store 79950,Houston,2019-09-19
79951,Store 79951,Phoenix,2012-08-09
79952,Store 79952,Houston,2010-03-24
79953,Store 79953,Phoenix,2018-12-02
79954,Store 79954,New York,2011-05-08
79955,Store 79955,Phoenix,2014-03-26
79956,Store 79956,Phoenix,2012-11-05
79957,Store 79957,Los Angeles,2010-04-12
79958,Store 79958,Chicago,2012-03-13
79959,Store 79959,Los Angeles,2019-05-18
79960,Store 79960,Phoenix,2010-12-15
79961,Store 79961,New York,2011-10-02
79962,Store 79962,Los Angeles,2011-04-07
79963,Store 79963,Houston,2015-01-24
79964,Store 79964,New York,2018-05-19
79965,Store 79965,New York,2019-10-30
79966,Store 79966,Chicago,2018-10-23
79967,Store 79967,Los Angeles,2016-08-21
79968,Store 79968,Phoenix,2015-11-16
79969,Store 79969,Los Angeles,2013-01-02
79970,Store 79970,Chicago,2012-04-28
79971,Store 79971,Phoenix,2017-02-20
79972,Store 79972,Los Angeles,2014-11-23
79973,Store 79973,Chicago,2010-02-14
79974,Store 79974,Houston,2010-07-21
79975,Store 79975,Phoenix,2016-02-11
79976,Store 79976,Houston,2010-11-05
79977,Store 79977,New York,2010-04-12
79978,Store 79978,Chicago,2010-01-26
79979,Store 79979,Houston,2018-05-26
79980,Store 79980,Phoenix,2018-02-24
79981,Store 79981,Phoenix,2017-05-12
79982,Store 79982,Houston,2014-01-20
79983,Store 79983,New York,2019-12-30
79984,Store 79984,Houston,2010-11-08
79985,Store 79985,Los Angeles,2019-09-03
79986,Store 79986,New York,2013-03-20
79987,Store 79987,Houston,2015-09-22
79988,Store 79988,Chicago,2015-11-13
79989,Store 79989,Chicago,2010-10-24
79990,Store 79990,Los Angeles,2014-05-10
79991,Store 79991,Phoenix,2010-01-28
79992,Store 79992,Los Angeles,2015-11-08
79993,Store 79993,Houston,2018-12-13
79994,Store 79994,New York,2014-08-10
79995,Store 79995,Phoenix,2013-04-30
79996,Store 79996,Phoenix,2014-01-19
79997,Store 79997,Phoenix,2013-08-31
79998,Store 79998,New York,2015-08-21
79999,Store 79999,Chicago,2016-04-23
80000,Store 80000,New York,2015-09-10
80001,Store 80001,Houston,2012-10-14
80002,Store 80002,Chicago,2014-12-22
80003,Store 80003,Phoenix,2019-03-08
80004,Store 80004,Houston,2014-07-25
80005,Store 80005,Houston,2012-12-01
80006,Store 80006,New York,2013-04-27
80007,Store 80007,Los Angeles,2014-08-16
80008,Store 80008,Chicago,2012-04-22
80009,Store 80009,New York,2017-09-06
80010,Store 80010,Phoenix,2011-02-10
80011,Store 80011,Houston,2016-12-07
80012,Store 80012,Los Angeles,2015-04-13
80013,Store 80013,Phoenix,2018-12-28
80014,Store 80014,Los Angeles,2011-07-24
80015,Store 80015,Chicago,2017-11-15
80016,Store 80016,Los Angeles,2013-12-28
80017,Store 80017,Phoenix,2019-07-25
80018,Store 80018,Los Angeles,2012-06-24
80019,Store 80019,Los Angeles,2011-04-05
80020,Store 80020,Phoenix,2013-03-04
80021,Store 80021,Houston,2016-11-05
80022,Store 80022,Los Angeles,2010-06-06
80023,Store 80023,New York,2011-10-05
80024,Store 80024,Chicago,2017-12-02
80025,Store 80025,Phoenix,2015-12-18
80026,Store 80026,Phoenix,2014-05-11
80027,Store 80027,Phoenix,2015-05-03
80028,Store 80028,Phoenix,2019-09-06
80029,Store 80029,New York,2012-04-27
80030,Store 80030,Los Angeles,2014-07-05
80031,Store 80031,Los Angeles,2012-11-29
80032,Store 80032,Phoenix,2016-07-05
80033,Store 80033,Phoenix,2011-09-11
80034,Store 80034,Chicago,2013-08-24
80035,Store 80035,Phoenix,2015-06-26
80036,Store 80036,Chicago,2018-04-07
80037,Store 80037,New York,2016-02-02
80038,Store 80038,Houston,2014-04-15
80039,Store 80039,Los Angeles,2015-09-03
80040,Store 80040,New York,2012-12-08
80041,Store 80041,Phoenix,2011-11-15
80042,Store 80042,Houston,2010-11-29
80043,Store 80043,New York,2012-02-13
80044,Store 80044,New York,2019-08-29
80045,Store 80045,Phoenix,2014-03-03
80046,Store 80046,Phoenix,2015-01-07
80047,Store 80047,Phoenix,2015-11-12
80048,Store 80048,Chicago,2012-11-05
80049,Store 80049,Los Angeles,2019-03-15
80050,Store 80050,Houston,2012-06-06
80051,Store 80051,Phoenix,2019-04-13
80052,Store 80052,New York,2015-11-30
80053,Store 80053,Phoenix,2011-08-02
80054,Store 80054,New York,2013-04-11
80055,Store 80055,New York,2014-10-31
80056,Store 80056,Houston,2016-10-23
80057,Store 80057,New York,2019-07-17
80058,Store 80058,Los Angeles,2016-10-01
80059,Store 80059,New York,2017-03-14
80060,Store 80060,Phoenix,2016-01-03
80061,Store 80061,New York,2016-02-01
80062,Store 80062,Chicago,2014-02-01
80063,Store 80063,Houston,2011-02-13
80064,Store 80064,Los Angeles,2017-12-15
80065,Store 80065,Los Angeles,2012-03-04
80066,Store 80066,Chicago,2010-06-30
80067,Store 80067,Houston,2011-02-26
80068,Store 80068,Houston,2018-03-16
80069,Store 80069,Chicago,2014-12-19
80070,Store 80070,New York,2013-05-18
80071,Store 80071,New York,2014-09-21
80072,Store 80072,Los Angeles,2010-12-09
80073,Store 80073,New York,2010-03-28
80074,Store 80074,Houston,2013-08-26
80075,Store 80075,Houston,2012-06-22
80076,Store 80076,Los Angeles,2017-07-18
80077,Store 80077,New York,2016-02-04
80078,Store 80078,New York,2013-09-24
80079,Store 80079,Phoenix,2015-05-15
80080,Store 80080,Chicago,2018-12-09
80081,Store 80081,Los Angeles,2012-01-26
80082,Store 80082,Phoenix,2018-08-05
80083,Store 80083,New York,2010-09-17
80084,Store 80084,New York,2019-07-02
80085,Store 80085,Houston,2013-08-11
80086,Store 80086,New York,2012-07-02
80087,Store 80087,Los Angeles,2015-08-28
80088,Store 80088,Chicago,2013-05-01
80089,Store 80089,Chicago,2014-09-12
80090,Store 80090,Houston,2019-04-22
80091,Store 80091,New York,2019-09-10
80092,Store 80092,Phoenix,2019-10-05
80093,Store 80093,Phoenix,2018-07-28
80094,Store 80094,Chicago,2012-07-11
80095,Store 80095,Phoenix,2017-05-15
80096,Store 80096,Los Angeles,2015-09-09
80097,Store 80097,New York,2014-04-15
80098,Store 80098,Houston,2013-05-10
80099,Store 80099,Phoenix,2013-09-09
80100,Store 80100,Chicago,2018-06-25
80101,Store 80101,Phoenix,2018-04-29
80102,Store 80102,Phoenix,2012-01-25
80103,Store 80103,Phoenix,2013-06-27
80104,Store 80104,Houston,2015-08-14
80105,Store 80105,Chicago,2011-04-06
80106,Store 80106,Chicago,2010-01-25
80107,Store 80107,New York,2011-11-14
80108,Store 80108,Chicago,2010-05-30
80109,Store 80109,Phoenix,2015-10-10
80110,Store 80110,Houston,2016-11-01
80111,Store 80111,Chicago,2011-05-14
80112,Store 80112,New York,2011-07-29
80113,Store 80113,Chicago,2019-02-07
80114,Store 80114,Chicago,2016-12-31
80115,Store 80115,Houston,2016-02-05
80116,Store 80116,Chicago,2014-03-15
80117,Store 80117,Chicago,2014-02-23
80118,Store 80118,Houston,2015-01-15
80119,Store 80119,Chicago,2012-12-07
80120,Store 80120,Los Angeles,2018-02-06
80121,Store 80121,Phoenix,2015-09-27
80122,Store 80122,New York,2012-04-24
80123,Store 80123,New York,2018-02-13
80124,Store 80124,Chicago,2016-10-26
80125,Store 80125,Houston,2018-07-20
80126,Store 80126,New York,2019-04-15
80127,Store 80127,Phoenix,2016-08-06
80128,Store 80128,Phoenix,2010-06-25
80129,Store 80129,Chicago,2019-11-25
80130,Store 80130,New York,2017-05-20
80131,Store 80131,Houston,2011-07-15
80132,Store 80132,Los Angeles,2019-01-08
80133,Store 80133,Chicago,2019-07-02
80134,Store 80134,Houston,2013-02-28
80135,Store 80135,Houston,2015-04-29
80136,Store 80136,Chicago,2019-06-24
80137,Store 80137,Los Angeles,2013-06-29
80138,Store 80138,Houston,2013-02-06
80139,Store 80139,Houston,2012-03-13
80140,Store 80140,Los Angeles,2014-07-20
80141,Store 80141,Chicago,2018-03-19
80142,Store 80142,New York,2015-06-16
80143,Store 80143,Houston,2018-08-21
80144,Store 80144,Los Angeles,2018-05-06
80145,Store 80145,New York,2018-11-18
80146,Store 80146,Chicago,2011-12-22
80147,Store 80147,New York,2011-05-03
80148,Store 80148,New York,2016-12-22
80149,Store 80149,Phoenix,2018-05-12
80150,Store 80150,Phoenix,2017-10-18
80151,Store 80151,Chicago,2016-11-20
80152,Store 80152,Chicago,2017-04-05
80153,Store 80153,New York,2012-09-14
80154,Store 80154,New York,2015-05-25
80155,Store 80155,New York,2014-03-15
80156,Store 80156,New York,2010-02-06
80157,Store 80157,Chicago,2015-06-25
80158,Store 80158,Houston,2016-11-14
80159,Store 80159,New York,2018-02-04
80160,Store 80160,Chicago,2016-10-11
80161,Store 80161,Chicago,2017-03-13
80162,Store 80162,Houston,2018-04-04
80163,Store 80163,New York,2010-09-30
80164,Store 80164,Phoenix,2010-09-03
80165,Store 80165,New York,2015-04-06
80166,Store 80166,Phoenix,2014-05-02
80167,Store 80167,Chicago,2010-09-16
80168,Store 80168,Phoenix,2015-10-09
80169,Store 80169,New York,2017-01-06
80170,Store 80170,Phoenix,2014-05-15
80171,Store 80171,New York,2012-08-17
80172,Store 80172,Phoenix,2010-12-11
80173,Store 80173,Phoenix,2013-07-22
80174,Store 80174,New York,2019-07-30
80175,Store 80175,Los Angeles,2011-04-09
80176,Store 80176,Los Angeles,2010-11-08
80177,Store 80177,Phoenix,2015-10-01
80178,Store 80178,New York,2014-03-20
80179,Store 80179,Los Angeles,2011-03-15
80180,Store 80180,New York,2019-08-12
80181,Store 80181,Chicago,2011-09-04
80182,Store 80182,New York,2018-05-13
80183,Store 80183,Phoenix,2013-09-17
80184,Store 80184,Houston,2016-07-12
80185,Store 80185,Houston,2016-06-17
80186,Store 80186,New York,2013-03-26
80187,Store 80187,Los Angeles,2010-03-10
80188,Store 80188,Phoenix,2016-10-18
80189,Store 80189,Chicago,2017-09-01
80190,Store 80190,New York,2017-06-27
80191,Store 80191,Phoenix,2011-07-21
80192,Store 80192,Los Angeles,2016-08-01
80193,Store 80193,Chicago,2017-12-07
80194,Store 80194,New York,2011-08-12
80195,Store 80195,New York,2015-05-10
80196,Store 80196,Los Angeles,2010-03-13
80197,Store 80197,Houston,2012-06-15
80198,Store 80198,New York,2016-03-12
80199,Store 80199,New York,2015-09-10
80200,Store 80200,Phoenix,2011-03-02
80201,Store 80201,Phoenix,2010-02-08
80202,Store 80202,Los Angeles,2018-09-06
80203,Store 80203,Chicago,2013-02-19
80204,Store 80204,Phoenix,2013-07-17
80205,Store 80205,Chicago,2015-07-16
80206,Store 80206,Chicago,2010-09-10
80207,Store 80207,Houston,2016-07-26
80208,Store 80208,Chicago,2013-07-21
80209,Store 80209,Los Angeles,2011-12-17
80210,Store 80210,Los Angeles,2017-07-26
80211,Store 80211,Los Angeles,2019-10-29
80212,Store 80212,Houston,2015-06-13
80213,Store 80213,Houston,2012-02-23
80214,Store 80214,Houston,2013-12-31
80215,Store 80215,Houston,2016-01-17
80216,Store 80216,Phoenix,2012-11-18
80217,Store 80217,New York,2014-06-03
80218,Store 80218,Houston,2011-11-14
80219,Store 80219,New York,2012-08-28
80220,Store 80220,Houston,2015-01-01
80221,Store 80221,Chicago,2013-10-27
80222,Store 80222,Phoenix,2019-09-24
80223,Store 80223,Los Angeles,2010-05-21
80224,Store 80224,Chicago,2019-09-23
80225,Store 80225,Los Angeles,2017-10-01
80226,Store 80226,New York,2010-03-10
80227,Store 80227,Chicago,2011-05-26
80228,Store 80228,Chicago,2016-12-27
80229,Store 80229,New York,2011-09-13
80230,Store 80230,New York,2016-04-16
80231,Store 80231,New York,2017-02-15
80232,Store 80232,Chicago,2013-12-30
80233,Store 80233,Houston,2012-05-25
80234,Store 80234,New York,2018-10-05
